zone_name,time_15min,people_count,temperature,humidity,rain,wind_speed,date,hour,minute,day_of_week,is_weekend,is_public_holiday,holiday_name,before_holiday,after_holiday,above_2000,is_event_day,event_name,day_category,lag_1,lag_4,lag_96,lag_672,rolling_mean_1h,rolling_mean_4h,rolling_std_1h,is_sunday,hour_weekend,hour_holiday,hour_sin,hour_cos,rain_weekend,temp_weekend,is_school_holiday,day_name
Sandstraße,2024-07-02 19:15:00,5,14.1,83,0.6,11.2,2024-07-02,19,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,4.0,7.0,1.0,7.25,5.625,3.3040379336013723,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2024-07-02 19:30:00,5,14.1,83,0.6,11.2,2024-07-02,19,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,5.0,4.0,2.0,7.25,5.0,3.3040379336013723,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2024-07-02 19:45:00,10,14.1,83,0.6,11.2,2024-07-02,19,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,12.0,20.0,1.0,6.75,5.4375,2.362907813128454,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2024-07-02 20:00:00,7,13.6,89,0.5,9.1,2024-07-02,20,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,7.0,9.0,1.0,6.75,5.625,2.362907813128454,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2024-07-02 20:15:00,9,13.6,89,0.5,9.1,2024-07-02,20,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,5.0,14.0,2.0,7.75,6.125,2.2173557826106363,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2024-07-02 20:30:00,6,13.6,89,0.5,9.1,2024-07-02,20,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,5.0,1.0,2.0,8.0,6.3125,1.8257418583533365,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2024-07-02 20:45:00,22,13.6,89,0.5,9.1,2024-07-02,20,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,10.0,9.0,3.0,11.0,7.625,7.438637868141149,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2024-07-02 21:00:00,7,13.2,92,0.2,8.7,2024-07-02,21,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,22.0,7.0,10.0,1.0,11.0,7.875,7.438637868141149,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2024-07-02 21:15:00,20,13.2,92,0.2,8.7,2024-07-02,21,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,9.0,11.0,4.0,13.75,8.6875,8.421203397773791,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2024-07-02 21:30:00,27,13.2,92,0.2,8.7,2024-07-02,21,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,20.0,6.0,1.0,8.0,19.0,9.875,8.524474568363544,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2024-07-02 21:45:00,6,13.2,92,0.2,8.7,2024-07-02,21,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,27.0,22.0,17.0,1.0,15.0,9.8125,10.230672835482368,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2024-07-02 22:00:00,8,13.1,93,0.0,7.2,2024-07-02,22,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,7.0,8.0,6.0,15.25,10.0,9.979144919948977,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2024-07-02 22:15:00,10,13.1,93,0.0,7.2,2024-07-02,22,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,20.0,6.0,2.0,12.75,10.375,9.639329160614697,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2024-07-02 22:30:00,6,13.1,93,0.0,7.2,2024-07-02,22,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,27.0,8.0,3.0,7.5,10.4375,1.914854215515328,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2024-07-02 22:45:00,7,13.1,93,0.0,7.2,2024-07-02,22,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,6.0,99.0,1.0,7.75,10.125,1.7078251276629064,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2024-07-02 23:00:00,2,13.2,93,0.1,9.0,2024-07-02,23,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,8.0,5.0,4.0,6.25,9.8125,3.304037933601372,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2024-07-02 23:15:00,1,13.2,93,0.1,9.0,2024-07-02,23,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,10.0,14.0,1.0,4.0,9.5625,2.943920288777674,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2024-07-02 23:30:00,2,13.2,93,0.1,9.0,2024-07-02,23,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,6.0,58.0,4.0,3.0,9.375,2.7080128015471954,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2024-07-02 23:45:00,1,13.2,93,0.1,9.0,2024-07-02,23,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,7.0,24.0,1.0,1.5,8.8125,0.5773502691984215,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2024-07-03 00:00:00,1,13.1,96,0.2,7.9,2024-07-03,0,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,20.0,3.0,1.25,8.4375,0.5000000000101564,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 00:15:00,1,13.1,96,0.2,7.9,2024-07-03,0,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,24.0,9.0,1.25,7.9375,0.5000000000101564,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 00:30:00,1,13.1,96,0.2,7.9,2024-07-03,0,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,61.0,7.0,1.0,7.625,0.0,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 00:45:00,1,13.1,96,0.2,7.9,2024-07-03,0,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,14.0,7.0,1.0,6.3125,0.0,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 01:00:00,1,13.1,96,0.6,9.4,2024-07-03,1,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,8.0,1.0,1.0,5.9375,0.0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 01:15:00,1,13.1,96,0.6,9.4,2024-07-03,1,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,1.0,1.0,4.75,0.0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 01:45:00,1,13.1,96,0.6,9.4,2024-07-03,1,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,4.0,1.0,1.0,3.125,0.0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 02:00:00,1,13.0,96,0.9,8.7,2024-07-03,2,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,8.0,2.0,1.0,2.8125,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 02:15:00,1,13.0,96,0.9,8.7,2024-07-03,2,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,26.0,2.0,1.0,2.375,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 02:30:00,1,13.0,96,0.9,8.7,2024-07-03,2,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,23.0,6.0,1.0,1.8125,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 02:45:00,1,13.0,96,0.9,8.7,2024-07-03,2,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,5.0,2.0,1.0,1.5,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 03:15:00,1,12.8,94,0.9,8.0,2024-07-03,3,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,2.0,1.0,1.125,0.0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Wed
Sandstraße,2024-07-03 03:30:00,1,12.8,94,0.9,8.0,2024-07-03,3,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,1.0,1.0,1.0625,0.0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Wed
Sandstraße,2024-07-03 03:45:00,1,12.8,94,0.9,8.0,2024-07-03,3,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,1.0,1.0,1.0625,0.0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Wed
Sandstraße,2024-07-03 04:00:00,1,12.4,93,0.2,9.1,2024-07-03,4,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,11.0,1.0,1.0,0.0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 04:15:00,1,12.4,93,0.2,9.1,2024-07-03,4,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,12.0,1.0,1.0,0.0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 04:30:00,2,12.4,93,0.2,9.1,2024-07-03,4,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,2.0,1.25,1.0625,0.5000000000101564,0,0,0,0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 04:45:00,1,12.4,93,0.2,9.1,2024-07-03,4,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,1.0,1.0,1.25,1.0625,0.5000000000101564,0,0,0,0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 05:00:00,1,12.4,90,0.0,7.7,2024-07-03,5,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,2.0,1.25,1.0625,0.5000000000101564,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Wed
Sandstraße,2024-07-03 06:15:00,3,12.9,86,0.0,5.6,2024-07-03,6,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,11.0,1.75,1.1875,0.9574271077616422,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
Sandstraße,2024-07-03 06:45:00,4,12.9,86,0.0,5.6,2024-07-03,6,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,2.0,1.0,5.0,2.25,1.375,1.5000000000033855,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
Sandstraße,2024-07-03 07:00:00,6,14.1,76,0.0,3.6,2024-07-03,7,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,1.0,3.0,7.0,3.5,1.6875,2.0816659994685724,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 07:15:00,3,14.1,76,0.0,3.6,2024-07-03,7,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,1.0,1.0,5.0,4.0,1.8125,1.4142135623766863,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 07:45:00,2,14.1,76,0.0,3.6,2024-07-03,7,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,3.0,1.0,6.0,3.75,1.875,1.7078251276629068,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 08:00:00,9,15.2,68,0.0,4.3,2024-07-03,8,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,4.0,6.0,11.0,5.0,2.375,3.162277660169986,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
Sandstraße,2024-07-03 08:15:00,4,15.2,68,0.0,4.3,2024-07-03,8,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,6.0,3.0,5.0,4.5,2.5625,3.1091263510312386,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
Sandstraße,2024-07-03 08:30:00,3,15.2,68,0.0,4.3,2024-07-03,8,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,3.0,1.0,4.0,4.5,2.6875,3.1091263510312386,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
Sandstraße,2024-07-03 08:45:00,2,15.2,68,0.0,4.3,2024-07-03,8,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,2.0,5.0,4.0,4.5,2.75,3.1091263510312386,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
Sandstraße,2024-07-03 09:00:00,1,15.8,66,0.0,7.6,2024-07-03,9,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,9.0,4.0,8.0,2.5,2.75,1.29099444873974,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2024-07-03 09:15:00,1,15.8,66,0.0,7.6,2024-07-03,9,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,4.0,2.0,23.0,1.75,2.75,0.9574271077616432,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2024-07-03 09:30:00,6,15.8,66,0.0,7.6,2024-07-03,9,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,3.0,9.0,34.0,2.5,3.0625,2.3804761428497505,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2024-07-03 09:45:00,3,15.8,66,0.0,7.6,2024-07-03,9,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,2.0,3.0,20.0,2.75,3.1875,2.362907813128454,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2024-07-03 10:00:00,6,16.6,64,0.1,8.6,2024-07-03,10,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,1.0,11.0,40.0,4.0,3.4375,2.4494897427852518,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 10:15:00,6,16.6,64,0.1,8.6,2024-07-03,10,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,1.0,8.0,28.0,5.25,3.75,1.5000000000033864,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 10:30:00,18,16.6,64,0.1,8.6,2024-07-03,10,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,6.0,6.0,8.0,8.25,4.8125,6.652067347825798,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 10:45:00,3,16.6,64,0.1,8.6,2024-07-03,10,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,18.0,3.0,1.0,4.0,8.25,4.8125,6.652067347825798,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2024-07-03 11:00:00,2,17.5,61,0.1,8.6,2024-07-03,11,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,6.0,6.0,26.0,7.25,4.6875,7.365459931328807,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2024-07-03 11:15:00,2,17.5,61,0.1,8.6,2024-07-03,11,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,6.0,5.0,51.0,6.25,4.4375,7.847504911329683,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2024-07-03 11:30:00,5,17.5,61,0.1,8.6,2024-07-03,11,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,18.0,5.0,10.0,3.0,4.5625,1.4142135623766878,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2024-07-03 11:45:00,6,17.5,61,0.1,8.6,2024-07-03,11,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,3.0,10.0,118.0,3.75,4.8125,2.061552812811295,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2024-07-03 12:00:00,11,18.2,57,0.2,10.1,2024-07-03,12,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,2.0,18.0,8.0,6.0,4.9375,3.7416573867752994,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 12:15:00,1,18.2,57,0.2,10.1,2024-07-03,12,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,2.0,7.0,5.0,5.75,4.75,4.112987559752257,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 12:30:00,3,18.2,57,0.2,10.1,2024-07-03,12,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,5.0,6.0,1.0,5.25,4.75,4.349329450234465,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 12:45:00,15,18.2,57,0.2,10.1,2024-07-03,12,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,6.0,5.0,1.0,7.5,5.5625,6.608075867200439,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2024-07-03 13:00:00,1,17.8,59,0.2,9.7,2024-07-03,13,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,15.0,11.0,4.0,1.0,5.0,5.5625,6.73300329224214,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 13:15:00,5,17.8,59,0.2,9.7,2024-07-03,13,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,4.0,1.0,6.0,5.8125,6.218252702060028,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 13:30:00,12,17.8,59,0.2,9.7,2024-07-03,13,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,3.0,7.0,1.0,8.25,6.1875,6.396613687465957,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 13:45:00,1,17.8,59,0.2,9.7,2024-07-03,13,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,12.0,15.0,11.0,1.0,4.75,6.0625,5.1881274720921065,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2024-07-03 14:00:00,8,16.4,65,0.1,10.7,2024-07-03,14,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,5.0,1.0,6.5,6.1875,4.654746681257405,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
Sandstraße,2024-07-03 15:00:00,1,14.1,83,1.2,5.6,2024-07-03,15,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,5.0,9.0,1.0,5.5,5.875,5.446711546123664,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2024-07-03 15:15:00,1,14.1,83,1.2,5.6,2024-07-03,15,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,12.0,10.0,3.0,2.75,4.8125,3.5000000000014526,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2024-07-03 15:30:00,5,14.1,83,1.2,5.6,2024-07-03,15,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,4.0,1.0,3.75,4.9375,3.4034296427785167,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2024-07-03 16:00:00,14,13.9,88,1.1,7.6,2024-07-03,16,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,8.0,5.0,2.0,5.25,5.6875,6.13052471925067,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2024-07-03 16:15:00,5,13.9,88,1.1,7.6,2024-07-03,16,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,1.0,16.0,4.0,6.25,5.875,5.500000000000925,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2024-07-03 16:30:00,3,13.9,88,1.1,7.6,2024-07-03,16,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,1.0,4.0,4.0,6.75,5.75,4.924428900899085,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2024-07-03 16:45:00,5,13.9,88,1.1,7.6,2024-07-03,16,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,5.0,12.0,4.0,6.75,5.6875,4.924428900899085,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2024-07-03 17:00:00,7,13.0,87,1.6,9.4,2024-07-03,17,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,14.0,18.0,3.0,5.0,5.4375,1.6329931618585665,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 17:15:00,8,13.0,87,1.6,9.4,2024-07-03,17,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,5.0,1.0,2.0,5.75,5.875,2.217355782610639,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 17:30:00,15,13.0,87,1.6,9.4,2024-07-03,17,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,3.0,3.0,2.0,8.75,6.625,4.349329450234465,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 17:45:00,7,13.0,87,1.6,9.4,2024-07-03,17,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,15.0,5.0,6.0,3.0,9.25,6.125,3.862210075420139,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2024-07-03 18:00:00,9,13.1,90,0.7,6.0,2024-07-03,18,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,7.0,7.0,6.0,9.75,6.625,3.593976442142719,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Wed
Sandstraße,2024-07-03 18:15:00,11,13.1,90,0.7,6.0,2024-07-03,18,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,8.0,7.0,9.0,10.5,7.0,3.415650255321355,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Wed
Sandstraße,2024-07-03 18:30:00,1,13.1,90,0.7,6.0,2024-07-03,18,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,15.0,15.0,4.0,7.0,6.3125,4.320493798939751,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Wed
Sandstraße,2024-07-03 18:45:00,1,13.1,90,0.7,6.0,2024-07-03,18,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,7.0,3.0,4.0,5.5,6.3125,5.259911279354133,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Wed
Sandstraße,2024-07-03 19:15:00,4,12.6,90,0.5,7.4,2024-07-03,19,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,9.0,4.0,6.0,4.25,6.0625,4.71699056602938,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Wed
Sandstraße,2024-07-03 19:30:00,4,12.6,90,0.5,7.4,2024-07-03,19,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,11.0,1.0,9.0,2.5,6.25,1.732050807571813,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Wed
Sandstraße,2024-07-03 19:45:00,1,12.6,90,0.5,7.4,2024-07-03,19,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,1.0,3.0,8.0,2.5,6.25,1.732050807571813,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Wed
Sandstraße,2024-07-03 20:00:00,1,12.1,93,0.8,7.0,2024-07-03,20,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,19.0,2.5,6.0,1.732050807571813,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 20:30:00,7,12.1,93,0.8,7.0,2024-07-03,20,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,4.0,3.0,21.0,3.25,5.5625,2.8722813232707844,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 20:45:00,5,12.1,93,0.8,7.0,2024-07-03,20,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,4.0,7.0,9.0,3.5,5.5625,3.000000000001695,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2024-07-03 21:00:00,4,11.9,92,0.2,9.4,2024-07-03,21,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,1.0,8.0,14.0,4.25,5.625,2.500000000002034,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Wed
Sandstraße,2024-07-03 21:15:00,6,11.9,92,0.2,9.4,2024-07-03,21,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,1.0,7.0,10.0,5.5,5.6875,1.2909944487397447,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Wed
Sandstraße,2024-07-03 21:30:00,7,11.9,92,0.2,9.4,2024-07-03,21,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,7.0,5.0,19.0,5.5,5.6875,1.2909944487397447,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Wed
